; ;970512;971020;1;0;0;0;0;0;0;AEW407  ;B737 ;    ;UKBB ;0835 ;BULAP LAKTA                     ;ULLI ;0150 ;           ;
; ;970403;971023;0;0;0;4;0;0;0;AEW407  ;B737 ;    ;UKBB ;0600 ;BULAP LAKTA                     ;ULLI ;0150 ;           ;
; ;970512;971020;1;0;0;0;0;0;0;AEW408  ;B737 ;    ;ULLI ;1135 ;BORAT BULAP                     ;UKBB ;0155 ;           ;
; ;970403;971023;0;0;0;4;0;0;0;AEW408  ;B737 ;    ;ULLI ;0830 ;BORAT BULAP                     ;UKBB ;0155 ;           ;
; ;970511;971019;0;0;0;0;0;0;7;AEW411  ;B737 ;    ;UKBB ;2130 ;BULAP TAMAK                     ;UTAA ;0335 ;           ;
; ;970512;971020;1;0;0;0;0;0;0;AEW412  ;B737 ;    ;UTAA ;0235 ;FUROR BULAP                     ;UKBB ;0350 ;           ;
; ;970330;971025;1;2;3;4;5;6;7;AFL131  ;TU54 ;    ;UUEE ;0525 ;PIMEN LONLA                     ;LHBP ;0220 ;           ;
; ;970330;971025;1;2;3;4;5;6;7;AFL132  ;TU54 ;    ;LHBP ;0920 ;LONLA PIMEN                     ;UUEE ;0220 ;           ;
; ;970331;970530;1;0;0;0;5;0;0;AFL151  ;TU34 ;    ;UUEE ;0535 ;PIMEN KEFIR                     ;LROP ;0220 ;           ;
; ;970606;971024;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970602;971020;1;0;0;0;0;0;0;AFL151  ;TU54 ;    ;UUEE ;0535 ;PIMEN KEFIR                     ;LROP ;0220 ;           ;
; ;970331;970530;1;0;0;0;5;0;0;AFL152  ;TU34 ;    ;LROP ;0920 ;KEFIR PIMEN                     ;UUEE ;0225 ;           ;
; ;970606;971024;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970602;971020;1;0;0;0;0;0;0;AFL152  ;TU54 ;    ;LROP ;0910 ;KEFIR PIMEN                     ;UUEE ;0210 ;           ;
; ;970330;971024;1;0;3;0;5;0;7;AFL161  ;IL62 ;    ;UUEE ;0520 ;PIMEN LONLA                     ;LYBE ;0245 ;           ;
; ;970330;971024;1;0;3;0;5;0;7;AFL162  ;IL62 ;    ;LYBE ;0935 ;LONLA PIMEN                     ;UUEE ;0235 ;           ;
; ;970620;971024;0;0;0;0;5;0;0;AFL167  ;TU34 ;    ;UUEE ;0350 ;PIMEN KEFIR                     ;LWSK ;0330 ;           ;
; ;970404;970613;0;0;0;0;5;0;0;AFL167  ;TU34 ;    ;UUEE ;0830 ;PIMEN KEFIR                     ;LWSK ;0315 ;           ;
; ;970404;970613;0;0;0;0;5;0;0;AFL168  ;TU34 ;    ;LWSK ;1310 ;KEFIR PIMEN                     ;UUEE ;0315 ;           ;
; ;970620;971024;0;0;0;0;5;0;0;AFL168  ;TU34 ;    ;LWSK ;0840 ;KEFIR PIMEN                     ;UUEE ;0315 ;           ;
; ;970626;971023;0;0;0;4;0;0;0;AFL169  ;TU34 ;    ;UUEE ;1605 ;PIMEN BULAP                     ;UKBB ;0130 ;           ;
; ;970627;971024;0;0;0;0;5;0;0;AFL170  ;TU34 ;    ;UKBB ;0410 ;BULAP PIMEN                     ;UUEE ;0120 ;           ;
; ;970401;971025;0;2;3;0;5;6;0;AFL171  ;TU54 ;    ;UUEE ;0505 ;PIMEN KEFIR                     ;LBSF ;0245 ;           ;
; ;970402;971025;0;0;3;0;5;6;0;AFL172  ;TU54 ;    ;LBSF ;0920 ;KEFIR PIMEN                     ;UUEE ;0235 ;           ;
; ;970408;971021;0;2;0;0;0;0;0;AFL172  ;TU54 ;    ;LBSF ;1010 ;KEFIR PIMEN                     ;UUEE ;0235 ;           ;
; ;970515;970629;1;0;0;4;5;0;7;AFL175  ;TU54 ;    ;UUEE ;0555 ;PIMEN KEFIR                     ;LBWN ;0230 ;           ;
; ;970702;970913;0;0;3;0;0;6;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970915;971024;1;0;0;4;5;0;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970630;970912;1;0;0;0;5;0;0;AFL175  ;IL86 ;    ;UUEE ;0555 ;PIMEN KEFIR                     ;LBWN ;0230 ;           ;
; ;970515;970629;1;0;0;4;5;0;7;AFL176  ;TU54 ;    ;LBWN ;1010 ;SADKO PIMEN                     ;UUEE ;0220 ;           ;
; ;970702;970913;0;0;3;0;0;6;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970915;971024;1;0;0;4;5;0;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970630;970912;1;0;0;0;5;0;0;AFL176  ;IL86 ;    ;LBWN ;1010 ;SADKO PIMEN                     ;UUEE ;0220 ;           ;
; ;970331;971023;1;2;0;4;0;0;0;AFL1764 ;TU54 ;    ;UUEE ;1840 ;PIMEN KEFIR                     ;LBWN ;0250 ;           ;
; ;970515;970629;0;0;0;4;0;0;7;AFL177  ;TU54 ;    ;UUEE ;1335 ;PIMEN KEFIR                     ;LBBG ;0220 ;           ;
; ;970918;971012;0;0;0;4;0;0;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970703;970914;0;0;0;4;0;0;7;AFL177  ;IL86 ;    ;UUEE ;1335 ;PIMEN KEFIR                     ;LBBG ;0220 ;           ;
; ;970515;970629;0;0;0;4;0;0;7;AFL178  ;TU54 ;    ;LBBG ;1710 ;SADKO PIMEN                     ;UUEE ;0225 ;           ;
; ;970918;971012;0;0;0;4;0;0;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970703;970914;0;0;0;4;0;0;7;AFL178  ;IL86 ;    ;LBBG ;1710 ;SADKO PIMEN                     ;UUEE ;0225 ;           ;
; ;970330;971025;1;2;3;4;5;6;7;AFL187  ;TU34 ;    ;UUEE ;1150 ;PIMEN BULAP                     ;UKBB ;0125 ;           ;
; ;970330;971025;1;2;3;4;5;6;7;AFL188  ;TU34 ;    ;UKBB ;1430 ;BULAP PIMEN                     ;UUEE ;0130 ;           ;
; ;970330;970503;1;0;0;0;5;6;7;AFL281  ;IL86 ;    ;UUEE ;0515 ;PIMEN LONLA                     ;LIRF ;0335 ;           ;
; ;970505;971025;1;0;0;0;5;6;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970330;970503;1;0;0;0;5;6;7;AFL282  ;IL86 ;    ;LIRF ;1105 ;LONLA PIMEN                     ;UUEE ;0320 ;           ;
; ;970505;971025;1;0;0;0;5;6;7;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970402;971022;0;0;3;0;0;0;0;AFL283  ;TU54 ;    ;UUEE ;0515 ;PIMEN LONLA                     ;LIRF ;0325 ;           ;
; ;970405;971025;0;0;0;0;0;6;0;AFL284  ;TU54 ;    ;LIRF ;2030 ;LONLA PIMEN                     ;UUEE ;0325 ;           ;
; ;970330;971023;0;2;0;4;0;0;7;AFL289  ;TU54 ;    ;UUEE ;0555 ;PIMEN KEFIR                     ;LGTS ;0305 ;           ;
; ;970330;971023;0;2;0;4;0;0;7;AFL290  ;TU54 ;    ;LGTS ;1015 ;KEFIR PIMEN                     ;UUEE ;0300 ;           ;
; ;970331;970620;1;0;3;0;5;0;0;AFL295  ;IL86 ;    ;UUEE ;0425 ;PIMEN KEFIR                     ;LGAT ;0320 ;           ;
; ;970621;971010;1;0;3;0;5;6;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971013;971024;1;0;3;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970331;970620;1;0;3;0;5;0;0;AFL296  ;IL62 ;    ;LGAT ;0955 ;SADKO PIMEN                     ;UUEE ;0310 ;           ;
; ;970621;971010;1;0;3;0;5;6;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971013;971024;1;0;3;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970602;970630;1;0;3;0;0;0;0;AFL297B ;IL86 ;    ;UUEE ;0810 ;PIMEN MALBE                     ;LEBL ;0435 ;           ;
; ;970602;970630;1;0;3;0;0;0;0;AFL298B ;IL86 ;    ;LEBL ;1440 ;MALBE PIMEN                     ;UUEE ;0430 ;           ;
; ;970607;970628;0;0;0;0;0;6;0;AFL3283 ;IL86 ;    ;UUEE ;1605 ;PIMEN MALBE                     ;LIPY ;0345 ;           ;
; ;970607;970628;0;0;0;0;0;6;0;AFL3284 ;IL86 ;    ;LIPY ;2115 ;MALBE PIMEN                     ;UUEE ;0330 ;           ;
; ;970404;971024;0;0;0;0;5;0;0;AFL401  ;TU54 ;    ;UUEE ;2220 ;PIMEN KEFIR                     ;LMML ;0400 ;           ;
; ;970618;971022;0;0;3;0;0;0;0;AFL401  ;IL86 ;    ;UUEE ;1040 ;PIMEN KEFIR                     ;LMML ;0405 ;           ;
; ;970405;971025;0;0;0;0;0;6;0;AFL402  ;TU54 ;    ;LMML ;0335 ;KEFIR PIMEN                     ;UUEE ;0345 ;           ;
; ;970618;971022;0;0;3;0;0;0;0;AFL402  ;IL86 ;    ;LMML ;1630 ;KEFIR PIMEN                     ;UUEE ;0345 ;           ;
; ;970410;970410;0;0;0;4;0;0;0;AFL411  ;TU54 ;    ;UUEE ;0315 ;PIMEN KEFIR                     ;LMML ;0400 ;           ;
; ;970424;970424;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970508;970508;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970522;970522;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970605;970605;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970619;970619;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970703;970703;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970717;970717;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970731;970731;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970814;970814;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970828;970828;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970911;970911;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970925;970925;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971009;971009;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971023;971023;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970103;970103;0;0;0;0;5;0;0;AFL412  ;TU54 ;    ;LMML ;2315 ;KEFIR PIMEN                     ;UUEE ;0345 ;           ;
; ;970117;970117;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970131;970131;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970214;970214;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970228;970228;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970314;970314;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970328;970328;0;0;0;0;5;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970410;970410;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970424;970424;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970508;970508;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970522;970522;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970605;970605;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970619;970619;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970703;970703;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970717;970717;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970731;970731;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970814;970814;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970828;970828;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970911;970911;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970925;970925;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971009;971009;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;971023;971023;0;0;0;4;0;0;0;        ;     ;    ;     ;     ;                                ;     ;     ;           ;
; ;970403;971023;0;0;0;4;0;0;0;AFL414  ;IL62 ;    ;LMML ;2015 ;KEFIR PIMEN                     ;UUEE ;0355 ;           ;
; ;970109;970109;0;0;0;4;0;0;0;AFL417  ;TU54 ;    ;UUEE ;0500 ;PIMEN KEFIR                     ;LMML ;0400 ;           ;
